portal,data_publicacao,titulo,url,crime_violento,arquivo_origem,data_coleta,categoria,tipo_principal,tipo_detalhado,gravidade,genero_vitima,idade_vitima,faixa_etaria
emtempo,2025-12-12,Primos venezuelanos são procurados por espancar jovem até a morte em Manaus,https://emtempo.com.br/439778/policia/suspeitos-homicidio-zona-norte-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-12-06,Prisão de dupla na Praça 14 revela estoque de armas e drogas,https://www.acritica.com/policia/pris-o-de-dupla-na-praca-14-revela-estoque-de-armas-e-drogas-1.390721,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-13,"Prisão de foragidos no Amazonas sobe 71,9% em 10 meses, diz PM",https://emtempo.com.br/434694/policia/reforco-policial-tecnologia-prisoes-foragidos-am/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
d24am,2025-12-27,PROCURADO: homem é suspeito de matar vizinho a facadas em dia de Natal,https://d24am.com/policia/procurado-homem-e-suspeito-de-matar-vizinho-a-facadas-em-dia-de-natal/,TRUE,noticias_raw_d24am_20250101_20251228.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,masculino,NA,idade não informada
d24am,2025-12-29,PROCURADOS: dupla é suspeita de roubo e assassinato em Parintins no AM,https://d24am.com/policia/procurados-dupla-e-suspeita-de-roubo-e-assassinato-em-parintins-no-am/,TRUE,noticias_raw_d24am_20250101_20251229.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
d24am,2025-12-16,PROCURADOS: trio é suspeito de roubo a ônibus da linha 650,https://d24am.com/policia/procurados-trio-e-suspeito-de-roubo-a-onibus-da-linha-650/,TRUE,noticias_raw_d24am_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
emtempo,2025-12-09,Professor da rede pública é denunciado por estupro e assédio contra alunas no AM,https://emtempo.com.br/439099/policia/professor-da-rede-publica-e-denunciado-por-estupro-e-assedio-contra-alunas-no-am/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-11-28,Professor de artes marciais é preso por estupro de aluna de 9 anos no AM,https://emtempo.com.br/437298/policia/professor-de-artes-marciais-e-preso-por-estupro-de-aluna-de-9-anos-no-am/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,indefinido,9,0-11 (criança)
acritica,2025-12-02,Professor de capoeira é preso por estupro contra aluna de 11 anos,https://www.acritica.com/policia/professor-de-capoeira-e-preso-por-estupro-contra-aluna-de-11-anos-1.390412,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,indefinido,11,0-11 (criança)
emtempo,2025-11-28,Professor de futebol é preso em Coari por estupro de aluna de 15 anos,https://emtempo.com.br/437321/policia/professor-de-futebol-e-preso-em-coari-por-estupro-de-aluna-de-15-anos/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,indefinido,15,12-17 (adolescente)
acritica,2025-06-11,Professor de jiu-jitsu é preso em Humaitá acusado de estupro e importunação sexual contra alunos,https://www.acritica.com/policia/professor-de-jiu-jitsu-e-preso-em-humaita-acusado-de-estupro-e-importunac-o-sexual-contra-alunos-1.375069,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,indefinido,NA,idade não informada
acritica,2025-09-01,Professor é condenado a 84 anos de prisão por estupro de adolescentes em Manaus,https://www.acritica.com/policia/professor-e-condenado-a-84-anos-de-pris-o-por-estupro-de-adolescentes-em-manaus-1.382595,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Violência Sexual,Estupro de Vulnerável,Estupro de criança/adolescente,extrema,indefinido,84,60+ (idoso)
emtempo,2025-11-24,Professor e diretor são condenados a 50 anos de prisão por estupro de 12 alunas em Pauini,https://emtempo.com.br/436500/policia/professor-e-diretor-sao-condenados-a-50-anos-de-prisao-por-estupro-de-12-alunas-em-pauini/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,indefinido,50,30-59 (adulto)
emtempo,2025-11-14,Professor é preso após assediar aluna e cobrar encontro em Manacapuru,https://emtempo.com.br/434876/policia/professor-e-preso-apos-assediar-aluna-e-cobrar-encontro-em-manacapuru/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-06-02,Professor é preso após tentar matar gestor de escola em comunidade de Manacapuru,https://www.acritica.com/policia/professor-e-preso-apos-tentar-matar-gestor-de-escola-em-comunidade-de-manacapuru-1.374232,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-11-14,Professor é preso por importunação sexual contra aluna de 16 anos,https://www.acritica.com/policia/professor-e-preso-por-importunac-o-sexual-contra-aluna-de-16-anos-1.388912,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,16,12-17 (adolescente)
emtempo,2025-10-27,Professor é preso suspeito de estuprar alunas dentro de sala de aula no Amazonas,https://emtempo.com.br/431530/policia/professor-e-preso-suspeito-de-estuprar-alunas-dentro-de-sala-de-aula-no-amazonas/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-19,Programa de energia solar leva capacitação técnica a comunidades ribeirinhas do AM,https://g1.globo.com/am/amazonas/noticia/2025/12/19/programa-de-energia-solar-leva-capacitacao-tecnica-a-comunidades-ribeirinhas-do-am.ghtml,FALSE,noticias_raw_g1_amazonas_20250105_20251227.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-06-05,'Programa' termina em roubo: casal é preso com drogas e arma falsa,https://www.acritica.com/policia/programa-termina-em-roubo-casal-e-preso-com-drogas-e-arma-falsa-1.374469,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo à Mão Armada,Roubo com uso de arma de fogo,muito alta,indefinido,NA,idade não informada
acritica,2025-12-02,Próprio pai autoriza entrada da polícia em sua casa para prender o filho por tráfico de drogas,https://www.acritica.com/policia/proprio-pai-autoriza-entrada-da-policia-em-sua-casa-para-prender-o-filho-por-trafico-de-drogas-1.390369,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,masculino,NA,idade não informada
acritica,2025-10-30,Protesto fecha Avenida Brasil em Manaus após morte de jovem em ação da Rocam,https://www.acritica.com/policia/protesto-fecha-avenida-brasil-em-manaus-apos-morte-de-jovem-em-ac-o-da-rocam-1.387568,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
acritica,2025-07-15,Quadrilha armada é desarticulada pela Rocam na zona norte de Manaus,https://www.acritica.com/policia/quadrilha-armada-e-desarticulada-pela-rocam-na-zona-norte-de-manaus-1.378518,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-12-27,"Quadrilha é presa com arma e drogas em residência no bairro Compensa, em Manaus",https://www.acritica.com/policia/quadrilha-e-presa-com-arma-e-drogas-em-residencia-no-bairro-compensa-em-manaus-1.392225,FALSE,noticias_raw_acritica_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-26,Quadrilha é procurada por roubo a ônibus da linha 560 em Manaus,https://emtempo.com.br/436942/policia/quadrilha-e-procurada-por-roubo-a-onibus-da-linha-560-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
acritica,2025-12-02,Quadrilha envolvida em roubos de veículos em parqueamento é desarticulada pela DERFV,https://www.acritica.com/policia/quadrilha-envolvida-em-roubos-de-veiculos-em-parqueamento-e-desarticulada-pela-derfv-1.390395,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
emtempo,2025-12-02,Quarteto é preso por roubo de nove veículos em parqueamento da Polícia Civil em Manaus,https://emtempo.com.br/437989/policia/roubo-parqueamento-pc-am-suspeitos-presos/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
emtempo,2025-11-07,Quarteto é procurado por matar irmãos na Alvorada,https://emtempo.com.br/433317/policia/procurados-homicidio-irmaos-alvorada-manaus/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,NA,idade não informada
emtempo,2025-12-20,Quase mil casos de estupro de vulnerável já foram registrados no Amazonas em 2025,https://emtempo.com.br/440882/policia/quase-mil-casos-de-estupro-de-vulneravel-ja-foram-registrados-no-amazonas-em-2025/,TRUE,noticias_raw_emtempo_20250101_20251228.csv,NA,Violência Sexual,Estupro,Estupro consumado,extrema,indefinido,NA,idade não informada
d24am,2025-12-17,Quatro crianças são achadas sujas e abandonadas em rua de Manaus,https://d24am.com/policia/quatro-criancas-sao-achadas-sujas-e-abandonadas-em-rua-de-manaus/,FALSE,noticias_raw_d24am_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-15,Quatro homens são presos em operação contra roubos violentos em Humaitá,https://emtempo.com.br/440216/policia/quatro-homens-sao-presos-em-operacao-contra-roubos-violentos-em-humaita/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Roubo Violento,Roubo/Assalto,Roubo/assalto com confronto,alta,indefinido,NA,idade não informada
acritica,2025-07-01,Quatro homens são presos por tráfico e porte ilegal de armas em Coari,https://www.acritica.com/policia/quatro-homens-s-o-presos-por-trafico-e-porte-ilegal-de-armas-em-coari-1.377290,TRUE,noticias_raw_acritica_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,indefinido,NA,idade não informada
emtempo,2025-11-02,Quatro pessoas são presas durante operação Águia,https://emtempo.com.br/432601/policia/quatro-pessoas-sao-presas-durante-operacao-aguia/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-10,"Quem é 'Bebel Aventureira', mãe de influenciadora encontrada morta em Manaus; namorado é suspeito",https://g1.globo.com/am/amazonas/noticia/2025/12/09/quem-e-bebel-aventureira-mae-de-influenciadora-encontrada-morta-em-manaus-namorado-e-suspeito.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-10,Quem é Mano Kaio: chefe do CV está na lista de foragidos mais perigosos do AM e possuí quase 60 anos em penas por homicídios,https://g1.globo.com/am/amazonas/noticia/2025/12/10/quem-e-mano-kaio-chefe-do-cv-esta-na-lista-de-foragidos-mais-perigosos-do-am-e-possui-quase-60-anos-em-penas-por-homicidios.ghtml,TRUE,noticias_raw_g1_amazonas_20250101_20251217.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,60,60+ (idoso)
emtempo,2025-12-09,"Quem era ‘Bebel Aventureira’, mãe de Isabelly Aurora, morta pelo namorado em Manaus",https://emtempo.com.br/439091/policia/quem-era-bebel-aventureira-mae-de-isabelly-aurora-morta-pelo-namorado-em-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-11-06,Quem são os quatro advogados do CV presos em operação no AM,https://emtempo.com.br/433208/policia/quem-sao-os-quatro-advogados-do-cv-presos-em-operacao-no-am/,TRUE,noticias_raw_emtempo_20250101_20251217.csv,NA,Crime Organizado,Tráfico de Drogas/Facções,Tráfico associado a facção criminosa,alta,indefinido,NA,idade não informada
emtempo,2025-12-23,‘R2’ é preso suspeito de torturar e matar adolescente de 15 anos em Manaus,https://emtempo.com.br/441484/policia/r2-e-preso-suspeito-de-torturar-e-matar-adolescente-de-15-anos-em-manaus/,TRUE,noticias_raw_emtempo_20250101_20251228.csv,NA,Crime Letal Violento,Homicídio,Homicídio consumado,extrema,indefinido,15,12-17 (adolescente)
emtempo,2025-12-01,‘Racha’ em estrada no AM termina com briga generalizada,https://emtempo.com.br/437673/policia/racha-em-estrada-no-am-termina-com-briga-generalizada/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-10-03,"Rachadinha na CMM: Vereador preso usava moradores da Compensa como ‘laranjas’, diz MP",https://emtempo.com.br/427962/policia/rachadinha-na-cmm-vereador-preso-usava-moradores-da-compensa-como-laranjas-diz-mp/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
g1_amazonas,2025-12-24,Ravi é o nome de criança mais registrado pelos pais no Amazonas em 2025; confira ranking,https://g1.globo.com/am/amazonas/noticia/2025/12/24/ravi-e-o-nome-de-crianca-mais-registrado-pelos-pais-no-amazonas-em-2025-confira-ranking.ghtml,FALSE,noticias_raw_g1_amazonas_20250101_20251228.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,masculino,NA,idade não informada
acritica,2025-12-02,"Receita apreende no aeroporto mais de 2 mil IPhones, aparelhos da Apple e remédios proibidos",https://www.acritica.com/policia/receita-apreende-no-aeroporto-mais-de-2-mil-iphones-aparelhos-da-apple-e-remedios-proibidos-1.390356,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
emtempo,2025-12-02,Receita Federal apreende 2 mil iPhones e remédio proibido para emagrecer em Manaus,https://emtempo.com.br/437866/policia/receita-federal-apreende-2-mil-iphones-e-medicamento-proibido-manaus/,FALSE,noticias_raw_emtempo_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-09-12,"Receita Federal apreende 80 tabletes de skunk em Manaus avaliados em R$ 1,5 milhão",https://www.acritica.com/policia/receita-federal-apreende-80-tabletes-de-skunk-em-manaus-avaliados-em-r-1-5-milh-o-1.383543,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
acritica,2025-12-13,Recém lançada lista dos mais procurados do Brasil tem oito do Amazonas,https://www.acritica.com/policia/recem-lancada-lista-dos-mais-procurados-do-brasil-tem-oito-do-amazonas-1.391287,FALSE,noticias_raw_acritica_20250101_20251217.csv,NA,Outros,Não classificado com precisão,Requer análise manual,indefinida,indefinido,NA,idade não informada
