data_publicacao,portal,titulo,url,categoria_atual,tipo_principal_atual,gravidade_atual,tipo_sugerido_ml,prob_tipo_ml,tipo_corrigido,categoria_corrigida,gravidade_corrigida,validado,observacoes
2025-03-07,acritica,Traficante morre em troca de tiros com a polícia na zona leste de Manaus,https://www.acritica.com/policia/traficante-morre-em-troca-de-tiros-com-a-policia-na-zona-leste-de-manaus-1.366396,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-06,acritica,Polícia Civil divulga imagem de frentista que desapareceu no bairro Novo Israel,https://www.acritica.com/policia/policia-civil-divulga-imagem-de-frentista-que-desapareceu-no-bairro-novo-israel-1.366352,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-06,acritica,"Em Maraã, Polícia Civil apreende quatro armas e munições utilizadas por piratas do rio",https://www.acritica.com/policia/em-mara-policia-civil-apreende-quatro-armas-e-munic-es-utilizadas-por-piratas-do-rio-1.366339,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-06,acritica,Feto é encontrado por morador de rua que procurava comida em uma lixeira no Nova Cidade,https://www.acritica.com/policia/feto-e-encontrado-por-morador-de-rua-que-procurava-comida-em-uma-lixeira-no-nova-cidade-1.366308,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-05,acritica,Dupla é presa em flagrante por furto de arma e munições no bairro Parque Dez,https://www.acritica.com/policia/dupla-e-presa-em-flagrante-por-furto-de-arma-e-munic-es-no-bairro-parque-dez-1.366257,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-04,acritica,Pai encontra corpo de filho nas águas do rio Negro,https://www.acritica.com/policia/pai-encontra-corpo-de-filho-nas-aguas-do-rio-negro-1.366185,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-03,acritica,"Em Maraã, PC-AM prende homem em flagrante com maconha tipo skunk avaliada em R$ 80 mil",https://www.acritica.com/policia/em-mara-pc-am-prende-homem-em-flagrante-com-maconha-tipo-skunk-avaliada-em-r-80-mil-1.366084,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-03,acritica,Polícia Militar demantela boca de fumo no bairro Colônia Antônio Aleixo,https://www.acritica.com/policia/policia-militar-demantela-boca-de-fumo-no-bairro-colonia-antonio-aleixo-1.366080,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-01,acritica,"No período de Carnaval, casos de estelionato têm aumentado no Amazonas",https://www.acritica.com/policia/no-periodo-de-carnaval-casos-de-estelionato-tem-aumentado-no-amazonas-1.365771,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-03-01,acritica,Homem suspeito de clonar cartões de crédito é preso no bairro Cidade de Deus,https://www.acritica.com/policia/homem-suspeito-de-clonar-cart-es-de-credito-e-preso-no-bairro-cidade-de-deus-1.365746,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-28,acritica,Polícia apreende armamento pesado utilizado por ‘piratas dos rios’ em Iranduba,https://www.acritica.com/policia/policia-apreende-armamento-pesado-utilizado-por-piratas-dos-rios-em-iranduba-1.365702,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-28,acritica,Corpo de homem esquartejado é encontrado em lixeira na zona leste de Manaus,https://www.acritica.com/policia/corpo-de-homem-esquartejado-e-encontrado-em-lixeira-na-zona-leste-de-manaus-1.365689,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-28,acritica,Idoso e mulher são presos por explorarem sexualmente adolescente no interior do AM,https://www.acritica.com/policia/idoso-e-mulher-s-o-presos-por-explorarem-sexualmente-adolescente-no-interior-do-am-1.365683,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-28,acritica,Pai e filho são presos por estuprarem adolescente de 13 anos; eles são da família da vítima,https://www.acritica.com/policia/pai-e-filho-s-o-presos-por-estuprarem-adolescente-de-13-anos-eles-s-o-da-familia-da-vitima-1.365681,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-28,acritica,STF analisa nesta sexta decisão de Dino sobre emendas parlamentares,https://www.acritica.com/policia/stf-analisa-nesta-sexta-decis-o-de-dino-sobre-emendas-parlamentares-1.365679,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-28,acritica,Exército Brasileiro apreende uma tonelada de maconha na fronteira com a Colômbia,https://www.acritica.com/policia/exercito-brasileiro-apreende-uma-tonelada-de-maconha-na-fronteira-com-a-colombia-1.365677,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-27,acritica,Novos armamentos e portes são entregues a Guarda Municipal de Manaus nesta quinta-feira,https://www.acritica.com/policia/novos-armamentos-e-portes-s-o-entregues-a-guarda-municipal-de-manaus-nesta-quinta-feira-1.365629,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-27,acritica,"Polícia apreende 1,3 tonelada de maconha escondida na mata no interior do AM",https://www.acritica.com/policia/policia-apreende-1-3-tonelada-de-maconha-escondida-na-mata-no-interior-do-am-1.365621,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-27,acritica,Bando invade casa do PM na zona leste de Manaus; um dos suspeitos morreu baleado em confronto,https://www.acritica.com/policia/bando-invade-casa-do-pm-na-zona-leste-de-manaus-um-dos-suspeitos-morreu-baleado-em-confronto-1.365602,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-26,acritica,Polícia Civil prende homem em flagrante por furto praticado em Santo Antônio do Içá,https://www.acritica.com/policia/policia-civil-prende-homem-em-flagrante-por-furto-praticado-em-santo-antonio-do-ica-1.365553,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-26,acritica,Prefeitura de Boa Vista do Ramos vai entregar quase 5 mil kits escolares aos alunos da rede pública,https://www.acritica.com/policia/prefeitura-de-boa-vista-do-ramos-vai-entregar-quase-5-mil-kits-escolares-aos-alunos-da-rede-publica-1.365524,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-26,acritica,Ex-funcionários de concessionária roubam 34 carros e criam a própria loja; dois foram presos,https://www.acritica.com/policia/ex-funcionarios-de-concessionaria-roubam-34-carros-e-criam-a-propria-loja-dois-foram-presos-1.365517,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-26,acritica,Pai encontra corpo do próprio filho desaparecido enterrado em cova rasa no Iranduba,https://www.acritica.com/policia/pai-encontra-corpo-do-proprio-filho-desaparecido-enterrado-em-cova-rasa-no-iranduba-1.365515,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-26,acritica,Professor de jiu-jítsu é preso por crimes contra alunas em Novo Airão,https://www.acritica.com/policia/professor-de-jiu-jitsu-e-preso-por-crimes-contra-alunas-em-novo-air-o-1.365513,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-26,acritica,"PF apreende R$7,5 mil em cédulas falsas, que seriam distribuídas durante Carnaval em Manaus",https://www.acritica.com/policia/pf-apreende-r-7-5-mil-em-cedulas-falsas-que-seriam-distribuidas-durante-carnaval-em-manaus-1.365506,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-25,acritica,Homem é preso por invadir concessionária de água e esgoto para furtar cabos de energia,https://www.acritica.com/policia/homem-e-preso-por-invadir-concessionaria-de-agua-e-esgoto-para-furtar-cabos-de-energia-1.365436,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-25,acritica,"PM apreende rifle, carabina e munições na zona oeste de Manaus",https://www.acritica.com/policia/pm-apreende-rifle-carabina-e-munic-es-na-zona-oeste-de-manaus-1.365415,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-25,acritica,Receita Federal apreende drogas em bagagens no aeroporto de Manaus,https://www.acritica.com/policia/receita-federal-apreende-drogas-em-bagagens-no-aeroporto-de-manaus-1.365409,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-24,acritica,Repórter é preso suspeito de aplicar golpes contra idosos em Nova Olinda do Norte,https://www.acritica.com/policia/reporter-e-preso-suspeito-de-aplicar-golpes-contra-idosos-em-nova-olinda-do-norte-1.365385,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-24,acritica,PC-AM prende homem por descumprimento de medida protetiva e perseguição contra ex-companheira,https://www.acritica.com/policia/pc-am-prende-homem-por-descumprimento-de-medida-protetiva-e-perseguic-o-contra-ex-companheira-1.365379,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-24,acritica,"Em Alvarães, PC-AM prende homem por violência psicológica e tentativa de invasão de duas casas",https://www.acritica.com/policia/em-alvar-es-pc-am-prende-homem-por-violencia-psicologica-e-tentativa-de-invas-o-de-duas-casas-1.365377,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-24,acritica,Polícia transfere quatro detentos de Atalaia do Norte para unidade prisional de Tabatinga,https://www.acritica.com/policia/policia-transfere-quatro-detentos-de-atalaia-do-norte-para-unidade-prisional-de-tabatinga-1.365371,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-24,acritica,Polícia prende homem envolvido em sessão de tortura praticada em via pública no interior do AM,https://www.acritica.com/policia/policia-prende-homem-envolvido-em-sess-o-de-tortura-praticada-em-via-publica-no-interior-do-am-1.365355,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-24,acritica,Polícia Civil divulga imagem de homem que desapareceu em Manacapuru,https://www.acritica.com/policia/policia-civil-divulga-imagem-de-homem-que-desapareceu-em-manacapuru-1.365352,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-24,acritica,Traficantes são presos com droga avaliada em R$ 5 milhões na fronteira com a Colômbia,https://www.acritica.com/policia/traficantes-s-o-presos-com-droga-avaliada-em-r-5-milh-es-na-fronteira-com-a-colombia-1.365346,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-24,acritica,PM e PF apreendem duas toneladas de droga no Amazonas,https://www.acritica.com/policia/pm-e-pf-apreendem-duas-toneladas-de-droga-no-amazonas-1.365338,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-23,acritica,"Rocam prende 'Neymarzinho', foragido da Justiça especialista em roubus a ônibus coletivo",https://www.acritica.com/policia/rocam-prende-neymarzinho-foragido-da-justica-especialista-em-roubus-a-onibus-coletivo-1.365277,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-22,acritica,Polícia Militar captura dois foragidos da Justiça em ocorrências distintas,https://www.acritica.com/policia/policia-militar-captura-dois-foragidos-da-justica-em-ocorrencias-distintas-1.365204,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-22,acritica,'Nego do Borel' morre em confronto com a polícia,https://www.acritica.com/policia/nego-do-borel-morre-em-confronto-com-a-policia-1.365182,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-22,acritica,Rocam apreende drogas ao abordar jovem em beco na zona Centro-Sul de Manaus,https://www.acritica.com/policia/rocam-apreende-drogas-ao-abordar-jovem-em-beco-na-zona-centro-sul-de-manaus-1.365175,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-21,acritica,Homem é preso por estuprar menino de 7 anos; ele era amigo íntimo da família da vítima,https://www.acritica.com/policia/homem-e-preso-por-estuprar-menino-de-7-anos-ele-era-amigo-intimo-da-familia-da-vitima-1.365123,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-21,acritica,"Polícia desarticula plano de ataque em escola no interior do AM, adolescente de 13 estaria envolvida",https://www.acritica.com/policia/policia-desarticula-plano-de-ataque-em-escola-no-interior-do-am-adolescente-de-13-estaria-envolvida-1.365112,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-21,acritica,Polícia prende homem que receptou itens furtados em Manaus; prejuízo à vítima foi de R$ 100 mil,https://www.acritica.com/policia/policia-prende-homem-que-receptou-itens-furtados-em-manaus-prejuizo-a-vitima-foi-de-r-100-mil-1.365107,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-20,acritica,Madrasta é presa por ‘vender’ enteadas adolescentes para a prostituição,https://www.acritica.com/policia/madrasta-e-presa-por-vender-enteadas-adolescentes-para-a-prostituic-o-1.365051,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-20,acritica,Polícia divulga imagens de suspeitos de envolvimento em furtos de veículos em Manaus,https://www.acritica.com/policia/policia-divulga-imagens-de-suspeitos-de-envolvimento-em-furtos-de-veiculos-em-manaus-1.365031,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
2025-02-20,acritica,Mulher é presa e retirada do avião por transportar 22 kg de maconha na bagagem,https://www.acritica.com/policia/mulher-e-presa-e-retirada-do-avi-o-por-transportar-22-kg-de-maconha-na-bagagem-1.365027,Outros,Não classificado com precisão,indefinida,NA,NA,Não classificado com precisão,Outros,indefinida,NA,NA
